x,y,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,LOCAL_DATE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE
-79.395,43.62861111111111,8.5,M,78,,,,TORONTO CITY CENTRE,M,0,32,2009-04-08 00:00:00,8,,4,,,,,6158667.2009.4.8,,,6158667,13.8,,ON,61,27,0,,,-0.2,,2009,4.2
-79.395,43.62861111111111,11.8,M,71,,,,TORONTO CITY CENTRE,M,0,36,2009-04-09 00:00:00,9,,4,,,,,6158667.2009.4.9,,,6158667,11.1,,ON,46,27,0,,,1.9,,2009,6.9
-79.395,43.62861111111111,6,M,75,,,,TORONTO CITY CENTRE,M,0,48,2009-04-10 00:00:00,10,,4,,,,,6158667.2009.4.10,,,6158667,14.6,,ON,0,0,0,,,0.8,,2009,3.4
-79.395,43.62861111111111,9.3,M,63,,,,TORONTO CITY CENTRE,M,0,36,2009-04-11 00:00:00,11,,4,,,,,6158667.2009.4.11,,,6158667,12.7,,ON,50,30,0,,,1.3,,2009,5.3
-79.395,43.62861111111111,7.2,M,66,,,,TORONTO CITY CENTRE,M,0,35,2009-04-12 00:00:00,12,,4,,,,,6158667.2009.4.12,,,6158667,15,,ON,37,36,0,,,-1.3,,2009,3
-79.395,43.62861111111111,5.5,M,60,,,,TORONTO CITY CENTRE,M,0,33,2009-04-13 00:00:00,13,,4,,,,,6158667.2009.4.13,,,6158667,15.7,,ON,39,1,0,,,-0.9,,2009,2.3
-79.395,43.62861111111111,10.8,M,76,,,,TORONTO CITY CENTRE,M,0,33,2009-04-14 00:00:00,14,,4,,,,,6158667.2009.4.14,,,6158667,10.9,,ON,59,7,1.5,,,3.4,,2009,7.1
-79.395,43.62861111111111,10.6,M,64,,,,TORONTO CITY CENTRE,M,0,30,2009-04-15 00:00:00,15,,4,,,,,6158667.2009.4.15,,,6158667,10.8,,ON,56,5,0,,,3.8,,2009,7.2
-79.395,43.62861111111111,11.4,M,74,,,,TORONTO CITY CENTRE,M,0,29,2009-04-16 00:00:00,16,,4,,,,,6158667.2009.4.16,,,6158667,10.8,,ON,0,0,0.5,,,2.9,,2009,7.2
-79.395,43.62861111111111,21.5,M,73,,,,TORONTO CITY CENTRE,M,0,18,2009-04-17 00:00:00,17,,4,,,,,6158667.2009.4.17,,,6158667,5.7,,ON,39,29,0,,,3,,2009,12.3
-79.395,43.62861111111111,19.3,M,92,,,,TORONTO CITY CENTRE,M,0,35,2009-04-18 00:00:00,18,,4,,,,,6158667.2009.4.18,,,6158667,5.3,,ON,35,1,0,,,6.1,,2009,12.7
-79.395,43.62861111111111,9.5,M,77,,,,TORONTO CITY CENTRE,M,0,36,2009-04-19 00:00:00,19,,4,,,,,6158667.2009.4.19,,,6158667,10.5,,ON,67,1,0,,,5.5,,2009,7.5
-79.395,43.62861111111111,7.8,M,100,,,,TORONTO CITY CENTRE,M,0,59,2009-04-20 00:00:00,20,,4,,,,,6158667.2009.4.20,,,6158667,11.9,,ON,70,6,24.5,,,4.4,,2009,6.1
-79.395,43.62861111111111,10.9,M,99,,,,TORONTO CITY CENTRE,M,0,74,2009-04-21 00:00:00,21,,4,,,,,6158667.2009.4.21,,,6158667,10.4,,ON,33,16,0,,,4.3,,2009,7.6
-79.395,43.62861111111111,8.1,M,92,,,,TORONTO CITY CENTRE,M,0,66,2009-04-22 00:00:00,22,,4,,,,,6158667.2009.4.22,,,6158667,11.7,,ON,41,27,0,,,4.5,,2009,6.3
-79.395,43.62861111111111,12.2,M,92,,,,TORONTO CITY CENTRE,M,0,56,2009-04-23 00:00:00,23,,4,,,,,6158667.2009.4.23,,,6158667,9.8,,ON,54,32,0.5,,,4.2,,2009,8.2
-79.395,43.62861111111111,13.9,M,89,,,,TORONTO CITY CENTRE,M,0,60,2009-04-24 00:00:00,24,,4,,,,,6158667.2009.4.24,,,6158667,9,,ON,35,8,0,,,4,,2009,9
-79.395,43.62861111111111,22.5,M,100,,,,TORONTO CITY CENTRE,M,0,67,2009-04-25 00:00:00,25,,4,,,,,6158667.2009.4.25,,,6158667,3.3,,ON,109,27,7,,,6.9,,2009,14.7
-79.395,43.62861111111111,15.5,M,100,,,,TORONTO CITY CENTRE,M,0,74,2009-04-26 00:00:00,26,,4,,,,,6158667.2009.4.26,,,6158667,6.9,,ON,50,7,6.5,,,6.7,,2009,11.1
-79.395,43.62861111111111,20.8,M,87,,,,TORONTO CITY CENTRE,M,0,58,2009-04-27 00:00:00,27,,4,,,,,6158667.2009.4.27,,,6158667,4,,ON,33,30,0,,,7.1,,2009,14
-79.395,43.62861111111111,14.6,M,100,,,,TORONTO CITY CENTRE,M,0,49,2009-04-28 00:00:00,28,,4,,,,,6158667.2009.4.28,,,6158667,6.7,,ON,48,32,11,,,8,,2009,11.3
-79.395,43.62861111111111,10.7,M,60,,,,TORONTO CITY CENTRE,M,0,29,2009-04-29 00:00:00,29,,4,,,,,6158667.2009.4.29,,,6158667,9.1,,ON,39,6,0,,,7.1,,2009,8.9
-79.395,43.62861111111111,12.7,M,100,,,,TORONTO CITY CENTRE,M,0,51,2009-04-30 00:00:00,30,,4,,,,,6158667.2009.4.30,,,6158667,8,,ON,37,7,20,,,7.3,,2009,10
-79.395,43.62861111111111,19.9,M,100,,,,TORONTO CITY CENTRE,M,0,53,2009-05-01 00:00:00,1,,5,,,,,6158667.2009.5.1,,,6158667,4.3,,ON,54,27,1.5,,,7.4,,2009,13.7
-79.395,43.62861111111111,12.8,M,87,,,,TORONTO CITY CENTRE,M,0,54,2009-05-02 00:00:00,2,,5,,,,,6158667.2009.5.2,,,6158667,9.1,,ON,65,28,0.5,,,5,,2009,8.9
-79.395,43.62861111111111,16.2,M,96,,,,TORONTO CITY CENTRE,M,0,46,2009-05-03 00:00:00,3,,5,,,,,6158667.2009.5.3,,,6158667,7.5,,ON,32,17,0,,,4.8,,2009,10.5
-79.395,43.62861111111111,14.7,M,86,,,,TORONTO CITY CENTRE,M,0,34,2009-05-04 00:00:00,4,,5,,,,,6158667.2009.5.4,,,6158667,7.5,,ON,0,0,0,,,6.2,,2009,10.5
-79.395,43.62861111111111,14.2,M,87,,,,TORONTO CITY CENTRE,M,0,46,2009-05-05 00:00:00,5,,5,,,,,6158667.2009.5.5,,,6158667,7.6,,ON,39,6,0,,,6.5,,2009,10.4
-79.395,43.62861111111111,12.5,M,99,,,,TORONTO CITY CENTRE,M,0,82,2009-05-06 00:00:00,6,,5,,,,,6158667.2009.5.6,,,6158667,7.5,,ON,33,7,3.5,,,8.4,,2009,10.5
-79.395,43.62861111111111,17.2,M,100,,,,TORONTO CITY CENTRE,M,0,70,2009-05-07 00:00:00,7,,5,,,,,6158667.2009.5.7,,,6158667,4.9,,ON,33,20,2.5,,,9,,2009,13.1
-79.395,43.62861111111111,17.4,M,100,,,,TORONTO CITY CENTRE,M,0,71,2009-05-08 00:00:00,8,,5,,,,,6158667.2009.5.8,,,6158667,5,,ON,35,20,2,,,8.6,,2009,13
-79.395,43.62861111111111,17.3,M,100,,,,TORONTO CITY CENTRE,M,0,68,2009-05-09 00:00:00,9,,5,,,,,6158667.2009.5.9,,,6158667,4.9,,ON,69,27,24,,,8.8,,2009,13.1
-79.395,43.62861111111111,13.7,M,80,,,,TORONTO CITY CENTRE,M,0,41,2009-05-10 00:00:00,10,,5,,,,,6158667.2009.5.10,,,6158667,8.3,,ON,46,26,0,,,5.7,,2009,9.7
-79.395,43.62861111111111,12.8,M,66,,,,TORONTO CITY CENTRE,M,0,40,2009-05-11 00:00:00,11,,5,,,,,6158667.2009.5.11,,,6158667,10.2,,ON,0,0,0,,,2.7,,2009,7.8
-79.395,43.62861111111111,15.5,M,87,,,,TORONTO CITY CENTRE,M,0,35,2009-05-12 00:00:00,12,,5,,,,,6158667.2009.5.12,,,6158667,7.4,,ON,0,0,0,,,5.7,,2009,10.6
-79.395,43.62861111111111,15.2,M,91,,,,TORONTO CITY CENTRE,M,0,56,2009-05-13 00:00:00,13,,5,,,,,6158667.2009.5.13,,,6158667,7.3,,ON,32,8,0.5,,,6.1,,2009,10.7
-79.395,43.62861111111111,21.9,M,95,,,,TORONTO CITY CENTRE,M,0,33,2009-05-14 00:00:00,14,,5,,,,,6158667.2009.5.14,,,6158667,1.6,,ON,76,27,2,,,10.9,,2009,16.4
-79.395,43.62861111111111,14.5,M,93,,,,TORONTO CITY CENTRE,M,0,52,2009-05-15 00:00:00,15,,5,,,,,6158667.2009.5.15,,,6158667,7.3,,ON,52,1,0,,,6.8,,2009,10.7
-79.395,43.62861111111111,19,M,100,,,,TORONTO CITY CENTRE,M,0,58,2009-05-16 00:00:00,16,,5,,,,,6158667.2009.5.16,,,6158667,5.6,,ON,61,30,5.5,,,5.7,,2009,12.4
-79.395,43.62861111111111,13.2,M,76,,,,TORONTO CITY CENTRE,M,0,25,2009-05-17 00:00:00,17,,5,,,,,6158667.2009.5.17,,,6158667,9.2,,ON,65,27,0.5,,,4.4,,2009,8.8
-79.395,43.62861111111111,13.4,M,85,,,,TORONTO CITY CENTRE,M,0,32,2009-05-18 00:00:00,18,,5,,,,,6158667.2009.5.18,,,6158667,9.7,,ON,0,0,0,,,3.1,,2009,8.3
-79.395,43.62861111111111,15.3,M,88,,,,TORONTO CITY CENTRE,M,0,54,2009-05-19 00:00:00,19,,5,,,,,6158667.2009.5.19,,,6158667,7.8,,ON,37,20,0,,,5,,2009,10.2
-79.395,43.62861111111111,19.5,M,82,,,,TORONTO CITY CENTRE,M,0,45,2009-05-20 00:00:00,20,,5,,,,,6158667.2009.5.20,,,6158667,3.8,,ON,37,21,0,,,8.8,,2009,14.2
-79.395,43.62861111111111,20.4,M,86,,,,TORONTO CITY CENTRE,M,0,54,2009-05-21 00:00:00,21,,5,,,,,6158667.2009.5.21,,,6158667,3.6,,ON,39,21,0,,,8.4,,2009,14.4
-79.395,43.62861111111111,20.3,M,84,,,,TORONTO CITY CENTRE,M,0,45,2009-05-22 00:00:00,22,,5,,,,,6158667.2009.5.22,,,6158667,1.5,,ON,39,33,0,,,12.6,,2009,16.5
-79.395,43.62861111111111,15.5,M,93,,,,TORONTO CITY CENTRE,M,0,54,2009-05-23 00:00:00,23,,5,,,,,6158667.2009.5.23,,,6158667,4.8,,ON,0,0,0,,,10.8,,2009,13.2
-79.395,43.62861111111111,22.1,M,91,,,,TORONTO CITY CENTRE,M,0,32,2009-05-24 00:00:00,24,,5,,,,,6158667.2009.5.24,,,6158667,1.3,,ON,35,33,0,,,11.3,,2009,16.7
-79.395,43.62861111111111,18.4,M,69,,,,TORONTO CITY CENTRE,M,0,46,2009-05-25 00:00:00,25,,5,,,,,6158667.2009.5.25,,,6158667,3.5,,ON,39,35,0,,,10.6,,2009,14.5
-79.395,43.62861111111111,11.7,M,99,,,,TORONTO CITY CENTRE,M,0,62,2009-05-26 00:00:00,26,,5,,,,,6158667.2009.5.26,,,6158667,7.5,,ON,65,6,0.5,,,9.2,,2009,10.5
-79.395,43.62861111111111,15.3,M,100,,,,TORONTO CITY CENTRE,M,0,97,2009-05-27 00:00:00,27,,5,,,,,6158667.2009.5.27,,,6158667,5.7,,ON,33,8,12,,,9.3,,2009,12.3
-79.395,43.62861111111111,14.7,M,100,,,,TORONTO CITY CENTRE,M,0,100,2009-05-28 00:00:00,28,,5,,,,,6158667.2009.5.28,,,6158667,5.8,,ON,44,7,14.5,,,9.6,,2009,12.2
-79.395,43.62861111111111,23.9,M,100,,,,TORONTO CITY CENTRE,M,0,47,2009-05-29 00:00:00,29,,5,,,,,6158667.2009.5.29,,,6158667,1,,ON,50,32,3,,,10.1,,2009,17
-79.395,43.62861111111111,16,M,97,,,,TORONTO CITY CENTRE,M,0,53,2009-05-30 00:00:00,30,,5,,,,,6158667.2009.5.30,,,6158667,5.5,,ON,74,29,2,,,9,,2009,12.5
-79.395,43.62861111111111,13.7,M,57,,,,TORONTO CITY CENTRE,M,0,35,2009-05-31 00:00:00,31,,5,,,,,6158667.2009.5.31,,,6158667,8.2,,ON,65,28,0.5,,,5.8,,2009,9.8
-79.395,43.62861111111111,17.4,M,90,,,,TORONTO CITY CENTRE,M,0,66,2009-06-01 00:00:00,1,,6,,,,,6158667.2009.6.1,,,6158667,5.3,,ON,39,3,0,,,8,,2009,12.7
-79.395,43.62861111111111,14.7,M,84,,,,TORONTO CITY CENTRE,M,0,55,2009-06-02 00:00:00,2,,6,,,,,6158667.2009.6.2,,,6158667,5.4,,ON,39,33,0,,,10.5,,2009,12.6
-79.395,43.62861111111111,19.2,M,88,,,,TORONTO CITY CENTRE,M,0,43,2009-06-03 00:00:00,3,,6,,,,,6158667.2009.6.3,,,6158667,4.2,,ON,35,35,0,,,8.4,,2009,13.8
-79.395,43.62861111111111,17.4,M,88,,,,TORONTO CITY CENTRE,M,0,56,2009-06-04 00:00:00,4,,6,,,,,6158667.2009.6.4,,,6158667,5.6,,ON,0,0,0,,,7.4,,2009,12.4
-79.395,43.62861111111111,17,M,90,,,,TORONTO CITY CENTRE,M,0,51,2009-06-05 00:00:00,5,,6,,,,,6158667.2009.6.5,,,6158667,4.5,,ON,0,0,0,,,9.9,,2009,13.5
-79.395,43.62861111111111,22.3,M,90,,,,TORONTO CITY CENTRE,M,0,36,2009-06-06 00:00:00,6,,6,,,,,6158667.2009.6.6,,,6158667,2.1,,ON,32,30,0.5,,,9.4,,2009,15.9
-79.395,43.62861111111111,15.6,M,88,,,,TORONTO CITY CENTRE,M,0,48,2009-06-07 00:00:00,7,,6,,,,,6158667.2009.6.7,,,6158667,4.5,,ON,0,0,0,,,11.4,,2009,13.5
-79.395,43.62861111111111,15.6,M,100,,,,TORONTO CITY CENTRE,M,0,70,2009-06-08 00:00:00,8,,6,,,,,6158667.2009.6.8,,,6158667,4.5,,ON,48,7,10,,,11.3,,2009,13.5
-79.395,43.62861111111111,19.1,M,100,,,,TORONTO CITY CENTRE,M,0,64,2009-06-09 00:00:00,9,,6,,,,,6158667.2009.6.9,,,6158667,2.7,,ON,41,8,0.5,,,11.4,,2009,15.3
-79.395,43.62861111111111,17.5,M,95,,,,TORONTO CITY CENTRE,M,0,70,2009-06-10 00:00:00,10,,6,,,,,6158667.2009.6.10,,,6158667,4.1,,ON,0,0,0,,,10.2,,2009,13.9
-79.395,43.62861111111111,17.8,M,96,,,,TORONTO CITY CENTRE,M,0,66,2009-06-11 00:00:00,11,,6,,,,,6158667.2009.6.11,,,6158667,3.6,,ON,0,0,6,,,11,,2009,14.4
-79.395,43.62861111111111,21.7,M,83,,,,TORONTO CITY CENTRE,M,0,43,2009-06-12 00:00:00,12,,6,,,,,6158667.2009.6.12,,,6158667,0.4,,ON,37,33,3,,,13.5,,2009,17.6
-79.395,43.62861111111111,23.6,M,73,,,,TORONTO CITY CENTRE,M,1.4,44,2009-06-13 00:00:00,13,,6,,,,,6158667.2009.6.13,,,6158667,0,,ON,0,0,0.5,,,15.2,,2009,19.4
-79.395,43.62861111111111,22.8,M,81,,,,TORONTO CITY CENTRE,M,0,51,2009-06-14 00:00:00,14,,6,,,,,6158667.2009.6.14,,,6158667,0.5,,ON,0,0,0,,,12.1,,2009,17.5
-79.395,43.62861111111111,22.3,M,83,,,,TORONTO CITY CENTRE,M,0.5,54,2009-06-15 00:00:00,15,,6,,,,,6158667.2009.6.15,,,6158667,0,,ON,0,0,0.5,,,14.6,,2009,18.5
-79.395,43.62861111111111,20.4,M,90,,,,TORONTO CITY CENTRE,M,0,64,2009-06-16 00:00:00,16,,6,,,,,6158667.2009.6.16,,,6158667,1,,ON,39,7,0,,,13.5,,2009,17
-79.395,43.62861111111111,17.3,M,100,,,,TORONTO CITY CENTRE,M,0,85,2009-06-17 00:00:00,17,,6,,,,,6158667.2009.6.17,,,6158667,2,,ON,52,8,9.5,,,14.6,,2009,16
-79.395,43.62861111111111,17.1,M,100,,,,TORONTO CITY CENTRE,M,0,91,2009-06-18 00:00:00,18,,6,,,,,6158667.2009.6.18,,,6158667,2.9,,ON,50,6,1.5,,,13.1,,2009,15.1
-79.395,43.62861111111111,21.9,M,100,,,,TORONTO CITY CENTRE,M,0,66,2009-06-19 00:00:00,19,,6,,,,,6158667.2009.6.19,,,6158667,0.9,,ON,32,1,0,,,12.3,,2009,17.1
-79.395,43.62861111111111,16.9,M,100,,,,TORONTO CITY CENTRE,M,0,87,2009-06-20 00:00:00,20,,6,,,,,6158667.2009.6.20,,,6158667,2.3,,ON,52,6,15,,,14.5,,2009,15.7
-79.395,43.62861111111111,27.7,M,91,,,,TORONTO CITY CENTRE,M,3.9,53,2009-06-21 00:00:00,21,,6,,,,,6158667.2009.6.21,,,6158667,0,,ON,33,33,1,,,16,,2009,21.9
-79.395,43.62861111111111,22.6,M,93,,,,TORONTO CITY CENTRE,M,2.4,71,2009-06-22 00:00:00,22,,6,,,,,6158667.2009.6.22,,,6158667,0,,ON,0,0,0,,,18.1,,2009,20.4
-79.395,43.62861111111111,23.6,M,97,,,,TORONTO CITY CENTRE,M,2.2,62,2009-06-23 00:00:00,23,,6,,,,,6158667.2009.6.23,,,6158667,0,,ON,0,0,0,,,16.7,,2009,20.2
-79.395,43.62861111111111,28.6,M,93,,,,TORONTO CITY CENTRE,M,5.9,55,2009-06-24 00:00:00,24,,6,,,,,6158667.2009.6.24,,,6158667,0,,ON,0,0,0,,,19.1,,2009,23.9
-79.395,43.62861111111111,24.9,M,99,,,,TORONTO CITY CENTRE,M,3.7,77,2009-06-25 00:00:00,25,,6,,,,,6158667.2009.6.25,,,6158667,0,,ON,46,33,26.5,,,18.5,,2009,21.7
-79.395,43.62861111111111,27.5,M,100,,,,TORONTO CITY CENTRE,M,4.8,43,2009-06-26 00:00:00,26,,6,,,,,6158667.2009.6.26,,,6158667,0,,ON,46,32,0.5,,,18.1,,2009,22.8
-79.395,43.62861111111111,26.5,M,82,,,,TORONTO CITY CENTRE,M,3.9,38,2009-06-27 00:00:00,27,,6,,,,,6158667.2009.6.27,,,6158667,0,,ON,32,32,0,,,17.3,,2009,21.9
-79.395,43.62861111111111,20.6,M,100,,,,TORONTO CITY CENTRE,M,0.7,65,2009-06-28 00:00:00,28,,6,,,,,6158667.2009.6.28,,,6158667,0,,ON,0,0,4,,,16.8,,2009,18.7
-79.395,43.62861111111111,22.8,M,100,,,,TORONTO CITY CENTRE,M,0.9,68,2009-06-29 00:00:00,29,,6,,,,,6158667.2009.6.29,,,6158667,0,,ON,41,19,12,,,15,,2009,18.9
-79.395,43.62861111111111,21.2,M,97,,,,TORONTO CITY CENTRE,M,1,77,2009-06-30 00:00:00,30,,6,,,,,6158667.2009.6.30,,,6158667,0,,ON,0,0,0.5,,,16.7,,2009,19
-79.395,43.62861111111111,21.9,M,95,,,,TORONTO CITY CENTRE,M,1.1,77,2009-07-01 00:00:00,1,,7,,,,,6158667.2009.7.1,,,6158667,0,,ON,0,0,0,,,16.2,,2009,19.1
-79.395,43.62861111111111,23,M,98,,,,TORONTO CITY CENTRE,M,2.1,65,2009-07-02 00:00:00,2,,7,,,,,6158667.2009.7.2,,,6158667,0,,ON,0,0,0.5,,,17.1,,2009,20.1
-79.395,43.62861111111111,23.8,M,87,,,,TORONTO CITY CENTRE,M,1.5,61,2009-07-03 00:00:00,3,,7,,,,,6158667.2009.7.3,,,6158667,0,,ON,48,29,0,,,15.2,,2009,19.5
-79.395,43.62861111111111,23,M,85,,,,TORONTO CITY CENTRE,M,0,40,2009-07-04 00:00:00,4,,7,,,,,6158667.2009.7.4,,,6158667,0.5,,ON,50,29,0,,,12,,2009,17.5
-79.395,43.62861111111111,22.6,M,91,,,,TORONTO CITY CENTRE,M,0,51,2009-07-05 00:00:00,5,,7,,,,,6158667.2009.7.5,,,6158667,1.2,,ON,0,0,0,,,11,,2009,16.8
-79.395,43.62861111111111,22,M,95,,,,TORONTO CITY CENTRE,M,0,62,2009-07-06 00:00:00,6,,7,,,,,6158667.2009.7.6,,,6158667,0.3,,ON,0,0,0,,,13.4,,2009,17.7
-79.395,43.62861111111111,21.8,M,85,,,,TORONTO CITY CENTRE,M,0,52,2009-07-07 00:00:00,7,,7,,,,,6158667.2009.7.7,,,6158667,0,,ON,48,29,0,,,14.2,,2009,18
-79.395,43.62861111111111,20.5,M,96,,,,TORONTO CITY CENTRE,M,0,63,2009-07-08 00:00:00,8,,7,,,,,6158667.2009.7.8,,,6158667,2.1,,ON,0,0,0,,,11.2,,2009,15.9
-79.395,43.62861111111111,20.5,M,93,,,,TORONTO CITY CENTRE,M,0,71,2009-07-09 00:00:00,9,,7,,,,,6158667.2009.7.9,,,6158667,1.1,,ON,0,0,0,,,13.3,,2009,16.9
-79.395,43.62861111111111,21.4,M,93,,,,TORONTO CITY CENTRE,M,0.9,79,2009-07-10 00:00:00,10,,7,,,,,6158667.2009.7.10,,,6158667,0,,ON,0,0,0,,,16.4,,2009,18.9
-79.395,43.62861111111111,27.6,M,100,,,,TORONTO CITY CENTRE,M,4.1,43,2009-07-11 00:00:00,11,,7,E,E,,,6158667.2009.7.11,,,6158667,0,,ON,78,25,12.5,,,16.5,,2009,22.1
-79.395,43.62861111111111,23.7,M,81,,,,TORONTO CITY CENTRE,M,0,38,2009-07-12 00:00:00,12,,7,,,,,6158667.2009.7.12,,,6158667,1.1,,ON,41,27,0.5,,,10,,2009,16.9
-79.395,43.62861111111111,23.7,M,62,,,,TORONTO CITY CENTRE,M,0,33,2009-07-13 00:00:00,13,,7,,,,,6158667.2009.7.13,,,6158667,0.2,,ON,54,28,0,,,11.9,,2009,17.8
-79.395,43.62861111111111,24.1,M,85,,,,TORONTO CITY CENTRE,M,0.1,43,2009-07-14 00:00:00,14,,7,,,,,6158667.2009.7.14,,,6158667,0,,ON,39,33,0.5,,,12,,2009,18.1
-79.395,43.62861111111111,20.9,M,92,,,,TORONTO CITY CENTRE,M,0,69,2009-07-15 00:00:00,15,,7,,,,,6158667.2009.7.15,,,6158667,2.3,,ON,0,0,0,,,10.5,,2009,15.7
-79.395,43.62861111111111,27.5,M,100,,,,TORONTO CITY CENTRE,M,2.4,42,2009-07-16 00:00:00,16,,7,,,,,6158667.2009.7.16,,,6158667,0,,ON,35,30,0.5,,,13.2,,2009,20.4
-79.395,43.62861111111111,19.3,M,100,,,,TORONTO CITY CENTRE,M,0,71,2009-07-17 00:00:00,17,,7,,,,,6158667.2009.7.17,,,6158667,1.8,,ON,0,0,0,,,13.1,,2009,16.2
-79.395,43.62861111111111,20.5,M,94,,,,TORONTO CITY CENTRE,M,0,58,2009-07-18 00:00:00,18,,7,,,,,6158667.2009.7.18,,,6158667,1.7,,ON,33,27,0,,,12.1,,2009,16.3
-79.395,43.62861111111111,20.1,M,100,,,,TORONTO CITY CENTRE,M,0,68,2009-07-19 00:00:00,19,,7,,,,,6158667.2009.7.19,,,6158667,2.2,,ON,0,0,0,,,11.4,,2009,15.8
-79.395,43.62861111111111,22.3,M,98,,,,TORONTO CITY CENTRE,M,0,64,2009-07-20 00:00:00,20,,7,,,,,6158667.2009.7.20,,,6158667,0.6,,ON,0,0,0,,,12.5,,2009,17.4
-79.395,43.62861111111111,20.4,M,97,,,,TORONTO CITY CENTRE,M,0,68,2009-07-21 00:00:00,21,,7,,,,,6158667.2009.7.21,,,6158667,0,,ON,0,0,4,,,15.6,,2009,18
-79.395,43.62861111111111,20.6,M,100,,,,TORONTO CITY CENTRE,M,0.5,83,2009-07-22 00:00:00,22,,7,,,,,6158667.2009.7.22,,,6158667,0,,ON,33,8,5,,,16.4,,2009,18.5
-79.395,43.62861111111111,21.9,M,100,,,,TORONTO CITY CENTRE,M,1.3,90,2009-07-23 00:00:00,23,,7,,,,,6158667.2009.7.23,,,6158667,0,,ON,41,6,26,,,16.6,,2009,19.3
-79.395,43.62861111111111,22.2,M,100,,,,TORONTO CITY CENTRE,M,1.4,72,2009-07-24 00:00:00,24,,7,,,,,6158667.2009.7.24,,,6158667,0,,ON,56,25,8,,,16.5,,2009,19.4
-79.395,43.62861111111111,21.7,M,100,,,,TORONTO CITY CENTRE,M,1.5,82,2009-07-25 00:00:00,25,,7,,,,,6158667.2009.7.25,,,6158667,0,,ON,35,11,38,,,17.2,,2009,19.5
-79.395,43.62861111111111,22.3,M,100,,,,TORONTO CITY CENTRE,M,1.5,80,2009-07-26 00:00:00,26,,7,,,,,6158667.2009.7.26,,,6158667,0,,ON,35,28,9,,,16.6,,2009,19.5
-79.395,43.62861111111111,22.6,M,98,,,,TORONTO CITY CENTRE,M,1.9,70,2009-07-27 00:00:00,27,,7,,,,,6158667.2009.7.27,,,6158667,0,,ON,46,19,0,,,17.2,,2009,19.9
-79.395,43.62861111111111,23.3,M,96,,,,TORONTO CITY CENTRE,M,2.8,79,2009-07-28 00:00:00,28,,7,,,,,6158667.2009.7.28,,,6158667,0,,ON,33,21,0,,,18.3,,2009,20.8
-79.395,43.62861111111111,21.7,M,100,,,,TORONTO CITY CENTRE,M,1,64,2009-07-29 00:00:00,29,,7,,,,,6158667.2009.7.29,,,6158667,0,,ON,39,29,0,,,16.2,,2009,19
-79.395,43.62861111111111,24,M,93,,,,TORONTO CITY CENTRE,M,1.4,67,2009-07-30 00:00:00,30,,7,E,E,,,6158667.2009.7.30,,,6158667,0,,ON,48,36,,,M,14.8,,2009,19.4
-79.395,43.62861111111111,25.5,M,89,,,,TORONTO CITY CENTRE,M,3.9,55,2009-07-31 00:00:00,31,,7,,,,,6158667.2009.7.31,,,6158667,0,,ON,32,20,0,,,18.2,,2009,21.9
-79.395,43.62861111111111,24.8,M,93,,,,TORONTO CITY CENTRE,M,2.2,67,2009-08-01 00:00:00,1,,8,,,,,6158667.2009.8.1,,,6158667,0,,ON,0,0,1,,,15.6,,2009,20.2
-79.395,43.62861111111111,26,M,92,,,,TORONTO CITY CENTRE,M,3.2,41,2009-08-02 00:00:00,2,,8,,,,,6158667.2009.8.2,,,6158667,0,,ON,41,27,0.5,,,16.4,,2009,21.2
-79.395,43.62861111111111,23.4,M,93,,,,TORONTO CITY CENTRE,M,1.5,65,2009-08-03 00:00:00,3,,8,,,,,6158667.2009.8.3,,,6158667,0,,ON,37,19,0,,,15.5,,2009,19.5
-79.395,43.62861111111111,24.6,M,100,,,,TORONTO CITY CENTRE,M,2.8,66,2009-08-04 00:00:00,4,,8,,,,,6158667.2009.8.4,,,6158667,0,,ON,83,27,34,,,17,,2009,20.8
-79.395,43.62861111111111,25.2,M,78,,,,TORONTO CITY CENTRE,M,1.8,44,2009-08-05 00:00:00,5,,8,,,,,6158667.2009.8.5,,,6158667,0,,ON,32,20,0.5,,,14.4,,2009,19.8
-79.395,43.62861111111111,25,M,82,,,,TORONTO CITY CENTRE,M,2.7,41,2009-08-06 00:00:00,6,,8,,,,,6158667.2009.8.6,,,6158667,0,,ON,35,30,0,,,16.4,,2009,20.7
